Text Signature,Bytes Signature
"mintUsingSignature(uint256,uint8,bytes32,bytes32)",0xf613f7a0
"mintTokenForPreCrowdsale(address,uint256)",0x010e3964
"mintDRSCoin(address,uint256)",0x15b0821f
"_premint(address,uint256)",0xefcf2730
"mintParcelTokens(address,uint256)",0x34be5fab
"mintPlayers(uint128[],uint256,uint256,uint256)",0xaba23628
"mintNFTNotForSale(uint256,string)",0xd3fbf39d
"mintNFTsNotForSale(uint256[],bytes32[])",0x922bedf7
"mintNFTForSale(uint256,string,uint256)",0xa549ac10
"mintNFTsForSale(uint256[],bytes32[],uint256[])",0x573f7af5
"mint(uint256,address,bytes32,bytes32,bytes4)",0xae125f00
"mintPaper(string,string)",0xc69c7069
"mintVested(uint256,address,uint256)",0x284d2fd4
mintIdentityToken(),0xd9c01911
"mintIdentityTokenDelegated(address,address,uint8,bytes32,bytes32)",0xbde8c509
"_mintIdentityToken(address,address)",0x1645f0cb
"mintRiskTokens(address,uint256)",0x2ae524c2
"mintReserveTokens(address,uint256)",0x39192fd7
"mintAdvisersTokens(address,uint256)",0x783ddace
"mintBountyTokens(address[],uint256)",0x43d7bfcb
"hurmint(address,uint256)",0x723eb2cc
"mintAndTransfer(address,uint256,bytes)",0xc6046f77
"mintAndCall(address,uint256,bytes,bytes)",0x5ad8803d
mintBounties(address),0x3d1930ac
"mintForSampleRegitry(address,uint32)",0x161dc300
"mintVestedTokens(address,uint256,uint64,uint64,uint64,bool,bool,address)",0x16038be8
"mintOther(address,uint256)",0x69f0a549
"mintToClient(address,uint256)",0x8d348b7c
mintBounties(),0x7d5f66f2
"mintPresaleWithBlock(address,uint256,uint256,uint256,uint256)",0xefc7285c
mintReserve(address),0xa91ed8c6
mintingDataUpdatedAtBlock(),0xa8870d6f
"minterGivesCWC(address,uint256)",0x2cb44156
"mintLockPeriod(address,uint256,uint256)",0x948f1daa
mintedList(uint256),0xbffc235a
"mintTokensForCommand(address,uint256)",0x01ad35e3
"mintByOwner(address,uint256)",0x3542aee2
"mintPartner(address,uint256)",0x3c560064
"mintAirDropTokens(uint256,address[])",0x5b3be4d7
"mintLiquidToken(address,uint256)",0x8cae711f
"mintUnlockTime(address,uint256,uint256)",0xb94776de
"hurifymint(address,uint256,uint256)",0x4d32ef8c
"mint(address,bytes32)",0x2cfd3005
preICOmint(uint128),0xabd89e1e
"mintPreico(address,uint256)",0x5f4dd2d8
mintLockedTokens(uint256),0x97bb0de0
"mintBounty(address,uint256)",0xa953d08d
mintAgents(),0xd6c6f48e
"mintARC(address,uint256)",0x8cbdf1d1
"mintIssuerToken(address,uint256)",0x19e06f20
mintRefs(bytes32),0xcd5681d5
mintAdvisorsTokens(uint256),0xa1ceb253
"mintCoin(address,uint256)",0xec1553d1
"mintPartOfEmission(address,uint256,uint256)",0xf4ee9efe
"mintB2BC(address,uint256)",0xa4b916e2
mintRefs(),0x9cd2021c
"mintBaseLockedTokens(address,uint256,uint256,uint256)",0x526aadc2
mintReserveTokens(uint256),0x288bd8fd
mintingFactories(uint256),0x347acf2f
"mintLockedTokens(address,uint256,uint256)",0x1525b4f5
"mintObizcoinTokens(address,uint256)",0x1c624d19
"mintTimelocked(address,uint256,uint32)",0xc78cdf66
"mintIcedToken(address,uint256)",0x81597d0c
"mintForEarlyInvestors(address[],uint256[])",0xbf439e80
"mintInvestor(address,uint256)",0x6a40dbd6
mintTeamTokens(uint256),0x5c27cdc3
mintSaleTokens(uint256),0x6a33803b
"mintTokens(address,uint256,string)",0xe67524a3
"mintBIX(address,uint256,uint256,uint256)",0xb1a0570d
"mintBuyerToken(address,uint256)",0x2290e106
"ICOmint(address,uint256)",0x8fae8850
"mintTokenWithUnit(address,uint256)",0x2c183fad
mints(uint256),0x6350b2c2
"mintTokensWithTimeBasedVesting(address,uint256,uint256,uint256,uint256)",0xec901017
"mintNewSpinner(uint256,uint256,uint256)",0x212ac7d1
mintOperations(uint256),0xec38e855
"mintPrivate(address,uint256)",0x3627d3a1
mintPartners(uint256),0xa1243ad3
"mintPartnerWithLock(address,uint256,uint256)",0x86cb531b
mintGen0Spinners(),0x7bae50e0
"mintTokenBulk(address[],uint256[])",0x62fca3fa
"mintUpto(address,uint256)",0xfc01dfbb
mint(bool),0x18c41a80
"mintApproveReset(address,address)",0x5975ce80
"_mintApproveClear(address,address)",0x3c5e417e
"mintAdminApproval(address,address,uint256)",0xf80f4ea8
"mintAdminCancel(address,address)",0xd2ffd541
"mintAuditApproval(address,address,uint256)",0xf4071928
"mintAuditCancel(address,address)",0x5d796c05
"mintMarketMakerApproval(address,address,uint256)",0x5a2c0f78
"mintMarketMakerCancel(address,address)",0x4a7b7ec3
"mintTokens(address,uint256,uint8,bytes32)",0x24b35ef2
"mint(bytes,uint256,bytes,bytes)",0x208c8692
"_mint(string,address)",0x74e5b186
"minting(address,address,address,address)",0x9bcfcee8
"minting(address,address)",0x8f8bcae6
mintOperationCount(),0x2e70bd4f
"_mintPlayer(uint32,uint32,address)",0x0b2f6a7e
"mint(address,address)",0xee1fe2ad
"mintUniqueTokenTo(address,string,uint256)",0x1c991783
"mintTokenEscrow(address,uint256)",0x23ceb6d8
"_mintPrimordialToken(address,uint256)",0x998b022e
"mintReward(address,uint256,uint256,uint256,uint256,uint256)",0xf9a01e94
"mintRewardCore(address,uint256,uint256,uint256,uint256,uint256)",0x693649aa
minttoken(uint256),0xd4f7329e
"mint(address,uint256,uint256,string)",0xbb7fde71
unmintedTokens(),0xe21827a1
"mintTo(address,string)",0x0075a317
"mintToPublic(address,string)",0x24250852
mintTokenCollection(string),0xd56b7746
"mint(uint32,address)",0x3e6eaa03
"mintTimeLockedTokens(address,uint256,uint256)",0xfd5fde65
"mintImpl(address,uint256)",0x280e682c
"_mint(address,address,uint256,bytes,bytes)",0x3e774409
set_merge_mint_threshold(uint256),0xc46362fd
process_merge_mint_ious(address),0xe4cff610
mintDigm(uint256),0x3c1ce6a5
"mintLzToken(address,address)",0x787d024d
"mintUniqueTokenTo(address,uint256)",0xb6d5e8cd
"mintAndLock(address,uint256)",0x9f2c9503
mintadd(),0x7642249c
mintsub(),0xb1347e9d
"mintDataStream(address,uint256,bytes32,bytes32,uint256)",0xfed2063c
"_mintDataStream(address,uint256,bytes32,bytes32,uint256)",0x8e26e582
"mintManually(address,uint256)",0xae59bd5a
"unmint(uint256,string)",0xa56d96bb
"mint(uint256,string,string,string)",0xacdd1454
"_mint(address,address,uint256)",0xb7da166b
"_mintTo(address,uint8,uint256)",0xbdad3db2
"mintToken(address,uint256,bytes,bytes)",0xd0b7ca57
"mint(address,uint256,uint256,uint256,string)",0x3edfd954
"mintApproveClear(address,address)",0x93bd1484
"mint(address,uint256,uint128)",0x499d1081
"mintToPool(uint128,uint256,uint128)",0x7c7ce7df
"_mint(address,uint256,uint128)",0xaa646ebb
"_mintToPool(uint128,uint256,uint128)",0xa533fb8d
getReserveminted(),0x4520d416
mintingAgents(address),0x9c7beb8a
mintToggle(bool),0xa66fd42b
mintLocked(),0xdf3c3a30
"unmintTokens(address,uint256)",0xaf9afe73
mintLockTeamTokens(address),0x01a048c3
minters(address),0xf46eccc4
"mint(address,uint256,uint256,uint256,uint256,string)",0xcf21977c
"mintLockPeriodBatch(address[],uint256[],uint256)",0x3486fb30
"mintUnlockTimeBatch(address[],uint256[],uint256)",0x7c29e89a
"mint(address,uint256,uint256,string,string)",0x6d013618
"mintAndSetData(address,uint256)",0x6b3559e1
"mint(uint256,string,uint8,string)",0xa53324b5
"mintWithTimeLock(address,uint256,uint256)",0xfc200a55
"mint(address,string,bytes)",0x8d75533f
"mintUniqueTokenTo(address,uint256,string)",0x26dd860a
mint_for_testing(),0xd6740de5
mintedForAccount(address),0x3d84b8c1
"mintedForAccountInBlock(address,uint256)",0x30f6eb16
mintedInBlock(uint256),0x4476d66a
mintedTotallyByBridge(address),0xb4a523e8
mintedTotally(),0x553a5c85
_mintNativeCoinsByErcToNativeBridge(),0xe73471fa
"mint(address,uint256,bytes,bytes)",0xdcdc7dd0
"mintItem(uint256,address)",0x4dc936c0
"_mint(address,uint256,uint256,uint256)",0x016d5807
mintWithEther(address),0x8f6ede1f
"mintMonster(address,uint256)",0xf8811efd
"mintWithBase(address,uint256,uint256)",0xd44d159d
"mint(string,uint8,string)",0xad60fb73
"mintAllowed(address,address,uint256,int256)",0x2b7fda2f
"mintVerify(address,address,uint256,int256,uint256,int256)",0xcdc8d357
"mintInternal(uint256,int256)",0x21cf59ac
"mintFresh(address,uint256,int256)",0x30bf00cd
"mint(bytes32,string,uint256)",0x50e862db
"mintTo(address,bytes32,string,uint256)",0xd4264af0
"_mint(address,bytes32,string,uint256)",0x5ee0f535
"_mintShares(address,uint64)",0x1f7bf1eb
"mintShares(address,uint64)",0xdaa08539
"mintNewTokens(address,uint256)",0x5e3fcbd1
"mintTokens(uint256,address,uint256)",0x8d6819be
"mintForwarder(uint256,bytes32,address[],int256,address)",0xc37479b4
"mintProject(string,string,string,address)",0xe5fb9332
"mintFungibles(uint256,address[],uint256[])",0x3d7d20a4
"mintNonFungibles(uint256,address[])",0x00549c2b
"mintOnDeposit(address,uint256)",0x94362e8b
"mint(uint256,address[],uint256[])",0xcfa84fc1
"mintBPro(address,uint256)",0xaefc15a8
"mintDoc(address,uint256,int256)",0x62e9d1d6
"mintBPro(address,uint256,uint256,uint256)",0xbf71f324
"mintBPro(uint256,int256)",0xb9d5acf2
"mintDoc(uint256,int256)",0x4c2381b6
"mintBProx(bytes32,uint256,int256)",0xa617460e
"mintWizards(uint88[],uint8[],address)",0x55fdbeec
"mintReservedWizards(uint256[],uint88[],uint8[],address)",0x9d158023
"_mintPie(address,uint256)",0x56e30dea
"mint(uint256,uint256)",0x1b2ef1ca
"mintAnimal(uint256,address)",0x025f3bf0
"mintCard(address,uint16,uint8)",0x5b65afe9
"mintCards(address,uint16[],uint8[])",0xc8be6b9b
mintingFrozen(),0xa284de02
minteradmin(),0x08c985bf
"mintBatchToken(address[],uint256[])",0x4c808904
"mintBatchFrozenTokens(address[],uint256[])",0x54b2b176
"mintFrozenTokens(address,uint256)",0xc4157b29
mintViaCToken(uint256),0xd8da64f3
"mintHero(address,uint256,bytes32)",0x121ab80d
"mintExtension(address,uint256,bytes32)",0x14c3d8fa
"mintExtensionAsset(address,uint256)",0xd7455ec0
"mintHero(address,uint256)",0xe9425dd2
"mintLandSector(address,uint256,bytes32)",0x2239325b
"mint(uint256[],address[])",0xfa2a94ef
"mint(bytes32,uint256,bytes32,bytes)",0x159ab14d
mintAuthority(),0x9340b21e
_mintGuardianPaused(),0x3c94786f
"mintAllowed(address,address,uint256)",0x4ef4c3e1
mintGuardianPaused(address),0x731f0c2b
"mintVerify(address,address,uint256,uint256)",0x41c728b9
"mintIdleToken(uint256,uint256[])",0x3cfcef64
"mintIdleToken(uint256,bool)",0xbf7143c1
"mint(uint256,bytes32[9],bytes32[2],bytes32[21])",0x855d175e
mintTo(address),0x755edd17
mintInternal(uint256),0x990be248
"mintFresh(address,uint256)",0x8935a4c9
mint_sell(uint256),0xc20baa28
mintSell(uint256),0x6a4a2282
mint_dump(uint256),0x1a3939eb
mintDump(uint256),0x430251fd
"mintPrime(address,uint256,uint8,uint8,uint8,uint8)",0xc8c4a80a
"mintReplicant(address,uint256,uint8,uint8,uint8)",0x91e101b7
"_mintFee(uint112,uint112)",0xf65d5f86
"mintMultiple(address[],uint256[])",0x07ea5477
mintCap(),0x76c71ca1
mintingAllowedAfter(),0x30b36cef
"mintSecondary(address,uint256)",0x666ed4f1
"mintSecondaryFromDeposit(address,uint256)",0x0404d171
"mint(address,uint40,bytes32,uint256,uint8,address,bytes)",0xc50a4eb9
"mintMultiple(address,uint40,bytes32,uint256[],bytes,address,bytes)",0xf0bc00d8
"mint(address,uint40,bytes32,uint256,uint256[],uint256,address,bytes)",0x8f42403a
"_mintToken(uint256,uint256,address)",0xce606c2d
"mintUserToManyEvents(uint256[],address)",0xf980f3dc
"mintEventToManyUsers(uint256,address[])",0x278d9c41
"mintToken(uint256,address)",0xa140ae23
"mintForWarpSync(uint256,address)",0xe1897b59
"mintAndAttemptSwap(address,uint256,uint256)",0x0bbfab7c
"mintODai(address,uint256)",0x756e7ee8
mintVAI(uint256),0x4712ee7d
mintVAIGuardianPaused(),0x4088c73e
mintedVAIOf(address),0x44927f49
mintedVAIs(address),0x2bc7e29e
"mintShares(address,uint256)",0x528c198a
_mintPoolShare(uint256),0x39218adf
mintPoolShareFromLib(uint256),0x4ba57882
"mintTo(address,uint256,address)",0x438b1b4b
"_mintTo(address,uint256,address)",0x6a03f8a5
"mintMulti(address[],uint256[],address)",0x84f9378a
"mintThenSwap(uint256,uint256,uint256,address,uint256,bytes32,bytes)",0x74955c42
"mintAndAttemptSwap(address,uint256,uint256,uint256)",0x59e5f43a
mintGasTokens(uint256),0xd0847f1c
"mint(address,address,bytes32,uint256)",0xa0ecdb3f
mintSecondaryRewards(uint256),0xd8a1f76f
"mint(uint256,uint8,bytes32,bytes32,(address,uint256)[],uint256,string)",0xc6bf3262
mint(uint256[]),0xf8e93ef9
"mintOptionsThenFlashCloseLong(address,uint256,uint256)",0x0398a613
mintDisabled(),0x956feccf
mintToDisabled(),0xd1c9f69b
mintNFT(uint256),0x92642744
_minted_pizza_count(),0x498b8df6
"mint(address,uint8)",0x691562a0
"mint(uint256,uint256,uint256)",0x02acc94b
"mint(address,uint256,uint256,address)",0xf74bfe8e
"mintMulti(address[],uint256[],uint256,address)",0xaf290bd4
"mint(uint256,uint8,bytes32,bytes32,(address,uint256)[],string)",0x672a9400
mint_many(address[8]),0xa51e1904
"mintToken(address,string,uint256)",0x611b2fed
"mintCustomHorse(address,string,uint256,bytes32)",0x2d6ae4fa
"mint(address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)",0x6c174ed8
minted(uint256),0x7dc0bf3f
"mint(address,string,uint256)",0xba7aef43
"mint(string,address,uint256,bytes32,bytes)",0x77f61403
"mintAndCall(address,uint256,address,address,bytes)",0xdb70cf6e
"mintERC777FromL1(address,address,address,uint256,uint8,bytes)",0x13c5cd0f
"mintERC20FromL1(address,address,address,uint256,uint8,bytes)",0x0003d885
"mintCustomTokenFromL1(address,address,address,uint256,bytes)",0x53ab5352
"mint(address,address,address,uint256)",0x81513892
"mintWithEther(address,uint256)",0x4e07008d
"mintWithToken(address,address,uint256,uint256)",0x39039497
"mintWithChai(address,uint256)",0x4d795e55
"_mintToken(address,uint256,bool)",0xd88a32a6
mintInflationaryRewardsToPool(),0x7a2250ad
getCurrentUnmintedRewards(),0xe30182c7
mintRewards(),0x234cb051
_mintRewards(),0x9910657e
"mintZTokens(address,address,uint256)",0x01952aea
"_mintSecondary(address,uint256)",0xc8efb214
_minter(),0x578ec33f
mintManagerFee(bool),0xba06c9a6
"mint(bytes32,uint256)",0xe1856ff4
"mint(address,int24,int24,uint128,bytes)",0x3c8a7d8d
"mint(address,address,int24,int24,uint128)",0x7b4f5327
"mintTo(uint256,address,uint256)",0xf0c2976c
test_mint(uint128),0x71e6a9a4
"_mint(address,uint256,uint256)",0x7776afa0
set_minter(address),0x1652e9fc
mintRedeemPart1(uint256),0x36d5a76d
mintRedeemPart2(),0x7bdfc32a
_mintFRAXForSwap(uint256),0x9e3085f1
"mintSwapBurn(uint256,bool)",0xa8e0f582
mintedBalance(),0xad7b68fe
mintFRAXForInvestments(uint256),0x377a18c7
minting_fee(),0xc3355b8d
"pool_mint(address,uint256)",0xb4f56b26
"mint1t1FRAX(uint256,uint256)",0x5bd82663
"mintAlgorithmicFRAX(uint256,uint256)",0xbdb345cb
"mintFractionalFRAX(uint256,uint256,uint256)",0x5bb87b42
"issuer_mint(address,uint256)",0xa8057f97
mint_many(address[]),0x4470ccf5
"mintBunny(uint256,uint256)",0x8b817791
"mintFor(address,uint256,uint256,address,uint256)",0x6d499b01
"mintForBunnyBNB(uint256,uint256,address)",0xd2a8f889
mintGov(uint256),0x6768d746
mintedAmount(),0x2d380242
"mintSupply(address,address,uint256,uint256)",0xa961b6e8
"mintPositionTokens(uint256,address)",0xcabd5834
"mintPositionTokens(address,uint256,bool)",0x125bb6a9
"mintAndSendToken(uint256,address)",0x7251cd02
mintReward(uint256),0x91c0aabf
"mintWithPermit(address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)",0x0d6f70c2
mintWithPunkOrGlyph(uint256),0xd09229a8
"mint((address,address,uint24,int24,int24,uint256,uint256,uint256,uint256,address,uint256))",0x88316456
"mintAndStake(address,address,address,uint256,uint256)",0x92a34f72
"_mintTo(address,uint256,uint256,address)",0xc4393b36
"_mint(uint256,uint256,address)",0x055d8c03
"mintFreshPub(address,uint256)",0xc9645990
"mintOffspring(address,uint256,uint256,bytes32)",0x763e9466
"mintCustomHorse(address,uint256,bytes32,bytes32,bytes32)",0x185e159a
"_mintLiquidity(int24,int24,uint128,address)",0xb5a0e5e1
"mint(uint256[],uint256[])",0x3d5d190c
"mintTo(uint256[],uint256[],address)",0xb10402ea
"minterOnlyPurchase(uint256,address)",0xa510f70a
mintReward(),0x174f57af
"mint(string,address,uint256)",0x7e8816b9
"mintDgxFor(address,uint256)",0xbb2e807a
"mint_dgx_for(address,uint256)",0xe1ed956b
"mintTokenWithHorseDataBatch(address[],uint256[],bytes32[],uint256[],uint256[],uint256[],bytes32[],bytes32[],bytes32[],bytes32[])",0x14a26f0d
"mintTokenWithHorseData(address,uint256,bytes32,uint256,uint256,uint256,bytes32,bytes32,bytes32,bytes32)",0x805ab9d1
"mint(uint256,uint256,address,string,address)",0xdf08b714
mint_paused(),0xc7d27228
"mintCheck(address,address,uint256)",0x3e7829de
minters(uint256),0x8623ec7b
"mint(address,uint256,address,uint256)",0x3c173a4f
"mintFor(address,address,uint256)",0x5ec3d6ce
mintManagerFee(),0xcc3c6df6
"mintForUniswap(address,uint256)",0x8e3a861d
"mintForPlatform(uint256,address)",0xad4e6c4b
stop_mint(),0xaa25d7ce
mintFoundingMember(),0xa10d21b4
mintPublic(uint256),0xefd0cbf9
mintSelect(uint256[]),0x32825247
"mintSelectFromTo(uint256,uint256)",0x2f626a07
"mintFor(address,uint256,address)",0xadc6e8fe
mint_to_stopped(),0x8bbd4a9f
_stop_mint_to(),0x1e8c680c
_start_mint_to(),0x9535aeed
mint_stopped(),0x6854b827
_stop_mint(),0x99f6322e
_start_mint(),0x57b117a3
"mintNFT(string,string,string,uint256)",0x345a98c4
mintable(address),0x59441eae
"mintMulti(address,uint256,uint256)",0xfd704c57
"mintNFT(string,string,string)",0x0c3b7b72
"mintDefault(string,string,string)",0xc0c4f5b3
mintAmount(uint256),0xe412c3c8
"_mintPoolTokens(address,uint256)",0xa5bfcb51
mintCard(address),0xd578100d
"_mintOnce(address,uint256)",0x38b02819
minterQuota(address),0x90bee6d1
mintFromOnlyStable(uint256),0x2f94f1a2
"_mintPlant(address,uint256,uint256)",0x4cdbfa30
"_mintLand(address,uint256,uint256)",0x6aa878fa
mintOnceForFarm(address),0x9c65188e
"_mintHERO(address,uint256)",0x9d72db75
"mintToTreasury(uint256,uint256)",0x7df5bd3b
"mint(address,address,uint256,uint256)",0xb3f1c93d
"mintBatch(address,uint256[],uint256[],bytes)",0x1f7fdffa
"_mint(address,uint256,uint256,bytes)",0x2ca6f4da
"mint(address,uint256,uint256,bytes)",0x731133e9
"_mintBatch(address,uint256[],uint256[],bytes)",0xb6ea6b0a
"_mintTimelock(address,uint256,uint256)",0x9bfd818d
"_mint(address,uint256,address,address)",0x60ae1a71
"dexmint(address,uint256)",0x0bf9a4c9
"mintMultiple(address,uint256,address,uint256)",0x4c8a2558
"mintInitXToAccount(address,uint256)",0x23348542
"mintInitZToAccount(address,uint256)",0x48a8565d
mintToBonded(uint256),0xe4a2a9f4
mintToDAO(uint256),0x66f43fbc
mintToPool(uint256),0xddb5d05f
mintToLocker(uint256),0xbd848ef8
mintToTreasury(uint256),0xa65948a3
mintToSharePool(uint256),0x5445202b
mintToRedeemable(uint256),0xe8d13786
mintAssetTokens(uint256),0xbf9d0b9c
mint(uint8),0x6ecd2306
"mintDiamonds(address,uint256)",0xeb785240
"mintVouchers(address,uint256,uint256)",0xa4ddaaa6
"mintVouchersOwnerOnly(address,uint256)",0x05030146
mintCharacter(),0xfaf039f4
mintWeapon(),0xe6c6b7f0
"mintRewardWeapon(uint256,uint256)",0xe94eb3b7
"mintWeaponWithStars(address,uint256,uint256)",0x90e4e06c
"mintGenesis(address,uint256)",0xf5414bc6
mintNFT(uint8),0xfa77983e
mintVogu(uint256),0xf6eea915
"_mints(address,uint256)",0x109b1ee6
"_mintTokens(address,uint96)",0x5dfb5e45
mintSpaceDogs(uint256),0x5a917a01
"mintBatch(address,uint256)",0x248b71fc
"mintForStakeHolder(address,uint256)",0xb095c82a
mintWithToken(uint256),0xb3eaff8b
_mintInternal(uint256),0xed219b15
mintRatio(),0x3f9bcc6c
"mintAssetTokens(address,address,uint256)",0xd5895a3c
mintForPartnership(address),0x45721785
mintForTeam(address),0x5b1d7350
mintForFutureFarming(address),0x3aacd242
mintYearOne(),0xec32155e
mintYearTwo(),0x9ea2cf07
mintYearThree(),0x07dbe322
mintYearFour(),0x12440a05
mintYearFive(),0x4d199314
"mintWithRandomness(uint256,address)",0xc48b6ed2
"_mint(uint256,uint256)",0x0799fb3d
mintingFeeTo(),0xe690b420
mintingFeeSuspended(),0x2685ee97
"mintDepositorReward(address,uint256,uint256,uint256)",0xb698bc86
"mintFunderReward(address,uint256,uint256,uint256,uint256,bool)",0x26d70211
_mintFei(uint256),0x79c8cc3e
"mint(uint256,address,uint256,uint256)",0xbf2c8a94
"mintWithToken(uint8,uint256)",0xda2f98c8
"mintInitial(uint256,uint256)",0x1a3c3f94
"mintCode_(address,uint256,bool)",0xd7d09e41
"mintBonusBamboo(uint256,uint256,uint256,uint256)",0x0c32a136
"mintReward(address,address,uint256,uint8)",0x4e235e7c
"mintAndFreeze(address,uint256)",0xef9a3a3d
_mintFee(uint256),0x61bc86cc
"mintIdleToken(uint256,bool,address)",0x2befabbf
"_mintDebt(address,address,uint256)",0xbd9fc8f8
mintFeePercentage(),0xcc8bd816
"_mintInternal(uint256,bool)",0x67006d38
"_mintYou(address,address,uint256)",0x627a4825
"mintOtoken(address,uint256)",0x51b0a410
